Profile: Function timing, sorted by time
Date:    Thu Jul 18 21:01:21 2002


Program Statistics
------------------
    Command line at 2002 Jul 18 21:00: "D:\Work\EmperorOfDragons\Game\XLauncher" 
    Total time: 63121.302 millisecond
    Time outside of functions: 5.782 millisecond
    Call depth: 38
    Total functions: 1172
    Total hits: 732624
    Function coverage: 41.3%
    Overhead Calculated 8
    Overhead Average 8

Module Statistics for xlauncher.exe
-----------------------------------
    Time in module: 63115.521 millisecond
    Percent of time in module: 100.0%
    Functions in module: 1172
    Hits in module: 732624
    Module function coverage: 41.3%

        Func          Func+Child           Hit
        Time   %         Time      %      Count  Function
---------------------------------------------------------
       0.013   0.0        0.016   0.0        1 CWnd::GetFont(void) (mfc42d.dll)
       0.013   0.0        0.025   0.0       35 CButtonST::PrepareImageRect(int,struct tagRECT *,class CRect *,int,unsigned long,unsigned long,class CRect *) (btnst.obj)
       0.013   0.0       27.659   0.0        2 CFTPOptionsDialog::OnInitDialog(void) (ftpoptionsdialog.obj)
       0.012   0.0        0.012   0.0        4 CToolTipCtrl::CToolTipCtrl(void) (mfc42d.dll)
       0.011   0.0        0.012   0.0        3 CFile::Seek(long,unsigned int) (mfc42d.dll)
       0.011   0.0        0.011   0.0        3 CString::Remove(char) (mfc42d.dll)
       0.011   0.0        2.912   0.0      331 _inflate_codes_free (infcodes.obj)
       0.011   0.0        0.011   0.0        2 CMenu::AppendMenuA(unsigned int,unsigned int,char const *) (mfc42d.dll)
       0.011   0.0        0.013   0.0       10 CObject::IsKindOf(struct CRuntimeClass const *) (mfc42d.dll)
       0.010   0.0        0.010   0.0       27 CFTPTransferDlg::GetRuntimeClass(void) (ftptransferdlg.obj)
       0.010   0.0        0.010   0.0        2 CTime::GetTickCount(void) (mfc42d.dll)
       0.010   0.0        0.010   0.0        1 AfxEnableControlContainer(class COccManager *) (mfco42d.dll)
       0.009   0.0        0.009   0.0        2 CString::OemToCharA(void) (mfc42d.dll)
       0.009   0.0        0.009   0.0        2 CString::Replace(char,char) (mfc42d.dll)
       0.009   0.0        0.037   0.0        4 CZipArchive::GetFilePath(char const *) (ziparchive.obj)
       0.009   0.0        0.023   0.0        2 CBitmapDialog::ReleaseBitmap(void) (bitmapdialog.obj)
       0.009   0.0        0.009   0.0        5 CDC::SelectObject(class CPen *) (mfc42d.dll)
       0.009   0.0        0.014   0.0        1 CZipInternalInfo::CZipInternalInfo(void) (zipinternalinfo.obj)
       0.009   0.0        0.009   0.0        4 operator+(class CString const &,char const *) (mfc42d.dll)
       0.008   0.0        0.008   0.0        1 CDC::RestoreDC(int) (mfc42d.dll)
       0.008   0.0        0.008   0.0        4 CWnd::OnChildNotify(unsigned int,unsigned int,long,long *) (mfc42d.dll)
       0.008   0.0        0.008   0.0       12 CMacButton::GetMessageMap(void) (macbuttons.obj)
       0.008   0.0        0.008   0.0       24 CButton::GetRuntimeClass(void) (mfc42d.dll)
       0.008   0.0        0.008   0.0       11 CWnd::DoDataExchange(class CDataExchange *) (mfc42d.dll)
       0.008   0.0        0.008   0.0        9 CWnd::GetClientRect(struct tagRECT *) (mfc42d.dll)
       0.008   0.0        0.070   0.0        1 CXLauncherDlg::CheckSerialNumber(void) (xlauncherdlg.obj)
       0.008   0.0        0.432   0.0       21 CButtonST::OnDrawBorder(class CDC *,struct tagRECT const *) (btnst.obj)
       0.008   0.0        0.008   0.0        3 CDC::SelectObject(class CBrush *) (mfc42d.dll)
       0.008   0.0        0.195   0.0       10 CWnd::OnSetCursor(class CWnd *,unsigned int,unsigned int) (mfc42d.dll)
       0.007   0.0        0.510   0.0        9 CAutoBuffer::Allocate(unsigned long,bool) (autobuffer.obj)
       0.007   0.0        0.041   0.0        4 CButtonST::CButtonST(void) (btnst.obj)
       0.007   0.0        0.053   0.0        2 CCentralDir::OpenFile(unsigned short) (centraldir.obj)
       0.007   0.0        0.007   0.0        1 CObject::operator new(unsigned int,char const *,int) (mfc42d.dll)
       0.007   0.0        0.067   0.0        4 CButtonST::PreSubclassWindow(void) (btnst.obj)
       0.007   0.0        0.007   0.0       35 CRect::CopyRect(struct tagRECT const *) (mfc42d.dll)
       0.007   0.0        0.007   0.0        3 CDC::MoveTo(int,int) (mfc42d.dll)
       0.007   0.0        0.007   0.0        1 CPtrArray::CPtrArray(void) (mfc42d.dll)
       0.006   0.0        0.006   0.0        9 CDC::CDC(void) (mfc42d.dll)
       0.006   0.0       83.914   0.1        2 CFTPOptionsDialog::OnOK(void) (ftpoptionsdialog.obj)
       0.006   0.0        0.020   0.0        2 CZipArchive::GetFileDirAndName(char const *) (ziparchive.obj)
       0.006   0.0        0.006   0.0        2 operator==(class CString const &,class CString const &) (mfc42d.dll)
       0.006   0.0        0.006   0.0       56 CButtonST::_GetBaseMessageMap(void) (btnst.obj)
       0.006   0.0        0.006   0.0        1 CDC::SaveDC(void) (mfc42d.dll)
       0.006   0.0        0.006   0.0        1 CDC::SelectStockObject(int) (mfc42d.dll)
       0.006   0.0        0.006   0.0       65 CFTPTransferDlg::_GetBaseMessageMap(void) (ftptransferdlg.obj)
       0.006   0.0        0.006   0.0        1 CMacButton::GetColors(void) (macbuttons.obj)
       0.006   0.0        0.006   0.0        1 CProgressCtrl::CProgressCtrl(void) (mfc42d.dll)
       0.006   0.0        0.016   0.0       13 CWnd::OnCaptureChanged(class CWnd *) (mfc42d.dll)
       0.006   0.0        0.007   0.0        3 CZipArchive::GetNoEntries(void) (ziparchive.obj)
       0.006   0.0        0.006   0.0        4 operator+(class CString const &,class CString const &) (mfc42d.dll)
       0.006   0.0        0.006   0.0        7 CAutoBuffer::CAutoBuffer(void) (autobuffer.obj)
       0.006   0.0        0.006   0.0        1 CListCtrl::CListCtrl(void) (mfc42d.dll)
       0.006   0.0        0.067   0.0        1 CMacButton::CMacButton(void) (macbuttons.obj)
       0.006   0.0        0.008   0.0        2 CPtrArray::RemoveAll(void) (mfc42d.dll)
       0.006   0.0        0.822   0.0       34 CAutoBuffer::Release(void) (autobuffer.obj)
       0.006   0.0       27.115   0.0        6 CFTPOptionsDialog::DoDataExchange(class CDataExchange *) (ftpoptionsdialog.obj)
       0.006   0.0        0.037   0.0        2 CMacButton::DeletePens(void) (macbuttons.obj)
       0.006   0.0        0.006   0.0       33 CTime::CTime(void) (mfc42d.dll)
       0.006   0.0        0.006   0.0        1 CWinApp::~CWinApp(void) (mfc42d.dll)
       0.006   0.0        0.006   0.0       24 CWnd::GetSuperWndProcAddr(void) (mfc42d.dll)
       0.006   0.0        0.035   0.0        1 CXLauncherApp::CXLauncherApp(void) (xlauncher.obj)
       0.006   0.0        0.006   0.0        6 DDV_MinMaxDouble(class CDataExchange *,double const &,double,double) (mfc42d.dll)
       0.006   0.0        0.170   0.0        2 _inflateInit2_@16 (inflate.obj)
       0.005   0.0       52.821   0.1        2 CFTPTransferDlg::OnThreadFinished(unsigned int,long) (ftptransferdlg.obj)
       0.005   0.0        0.005   0.0        4 CWnd::GetWindowRect(struct tagRECT *) (mfc42d.dll)
       0.005   0.0        0.005   0.0        1 CBigFile::CBigFile(void) (bigfile.obj)
       0.005   0.0        0.014   0.0        1 CBitmapDialog::CBitmapDialog(unsigned int,class CWnd *,char const *,unsigned int,char const *,class CBitmap *) (bitmapdialog.obj)
       0.005   0.0        0.039   0.0        2 CFileHeader::Read(class CZipStorage *) (fileheader.obj)
       0.005   0.0        0.271   0.0        2 CWnd::UpdateData(int) (mfc42d.dll)
       0.005   0.0        0.005   0.0        2 CZipArchive::IsDirectory(unsigned long) (ziparchive.obj)
       0.005   0.0        0.010   0.0        1 CZipStorage::CZipStorage(void) (zipstorage.obj)
       0.005   0.0        0.005   0.0       67 CSeverMessageDialog::_GetBaseMessageMap(void) (severmessagedialog.obj)
       0.005   0.0        0.005   0.0        2 CString::GetBuffer(int) (mfc42d.dll)
       0.005   0.0        0.005   0.0        1 _$E229 (xlauncher.obj)
       0.004   0.0        0.004   0.0        1 AfxGetModuleState(void) (mfc42d.dll)
       0.004   0.0        0.014   0.0        3 CWnd::OnDestroy(void) (mfc42d.dll)
       0.004   0.0        0.004   0.0        1 CWnd::PostMessageA(unsigned int,unsigned int,long) (mfc42d.dll)
       0.004   0.0        0.004   0.0        7 AfxAssertValidObject(class CObject const *,char const *,int) (mfc42d.dll)
       0.004   0.0       12.334   0.0        1 CCentralDir::Read(void) (centraldir.obj)
       0.004   0.0        0.004   0.0        6 CDialog::~CDialog(void) (mfc42d.dll)
       0.004   0.0        0.004   0.0        1 CString::CompareNoCase(char const *) (mfc42d.dll)
       0.004   0.0        0.004   0.0        2 CWinThread::ResumeThread(void) (mfc42d.dll)
       0.004   0.0        0.198   0.0       10 CButtonST::OnSetCursor(class CWnd *,unsigned int,unsigned int) (btnst.obj)
       0.004   0.0        0.078   0.0        4 CButtonST::~CButtonST(void) (btnst.obj)
       0.004   0.0        0.004   0.0        1 CException::Delete(void) (mfc42d.dll)
       0.004   0.0        0.004   0.0        5 CStatic::CStatic(void) (mfc42d.dll)
       0.004   0.0        0.004   0.0        2 CTime::CTime(unsigned short,unsigned short,int) (mfc42d.dll)
       0.003   0.0        0.003   0.0        1 CBitmapDialog::Constructor(char const *,unsigned int,char const *,class CBitmap *) (bitmapdialog.obj)
       0.003   0.0        0.013   0.0        3 CFTPOptionsDialog::CFTPOptionsDialog(class CWnd *) (ftpoptionsdialog.obj)
       0.003   0.0        0.003   0.0       88 CFTPOptionsDialog::_GetBaseMessageMap(void) (ftpoptionsdialog.obj)
       0.003   0.0        0.003   0.0        1 CObject::operator new(unsigned int) (mfc42d.dll)
       0.003   0.0        0.003   0.0        2 operator+(char const *,class CString const &) (mfc42d.dll)
       0.003   0.0        0.018   0.0       10 CFTPTransferDlg::_OnStatusCallBack(void *,unsigned long,unsigned long,void *,unsigned long) (ftptransferdlg.obj)
       0.003   0.0        0.009   0.0       11 CFileStatus::CFileStatus(void) (package.obj)
       0.003   0.0        0.003   0.0       15 CRect::operator struct tagRECT *(void) (mfc42d.dll)
       0.003   0.0        0.242   0.0        2 CSeverMessageDialog::DoDataExchange(class CDataExchange *) (severmessagedialog.obj)
       0.003   0.0        0.003   0.0        6 CPtrArray::AssertValid(void) (mfc42d.dll)
       0.003   0.0       32.883   0.1        4 CWnd::OnLButtonDown(unsigned int,class CPoint) (mfc42d.dll)
       0.003   0.0        0.003   0.0        4 CButtonST::SetDefaultColors(int) (btnst.obj)
       0.003   0.0        0.035   0.0        2 CFileHeader::ReadLocal(class CZipStorage *,unsigned short &,bool &) (fileheader.obj)
       0.003   0.0        0.003   0.0        3 CFont::~CFont(void) (mfc42d.dll)
       0.003   0.0        0.003   0.0        3 GetFileExtension(char const *) (package.obj)
       0.003   0.0        0.003   0.0       39 _XFileInfo::_XFileInfo(void) (package.obj)
       0.002   0.0        0.115   0.0       13 CAutoBuffer::~CAutoBuffer(void) (autobuffer.obj)
       0.002   0.0        0.002   0.0        4 CButton::GetButtonStyle(void) (mfc42d.dll)
       0.002   0.0       32.882   0.1        3 CButtonST::OnLButtonDown(unsigned int,class CPoint) (btnst.obj)
       0.002   0.0        0.002   0.0       12 CDialog::SetOccDialogInfo(struct _AFX_OCC_DIALOG_INFO *) (mfc42d.dll)
       0.002   0.0        0.639   0.0        1 CMacButton::DrawButton(struct tagDRAWITEMSTRUCT *) (macbuttons.obj)
       0.002   0.0        0.033   0.0        2 CMacButton::PreSubclassWindow(void) (macbuttons.obj)
       0.002   0.0        0.002   0.0       80 CRect::CRect(void) (mfc42d.dll)
       0.002   0.0        0.004   0.0        1 CWinApp::ExitInstance(void) (mfc42d.dll)
       0.002   0.0        0.943   0.0        4 CWnd::OnKillFocus(class CWnd *) (mfc42d.dll)
       0.002   0.0        0.002   0.0       12 CWnd::PreSubclassWindow(void) (mfc42d.dll)
       0.002   0.0      423.679   0.7        1 CXLauncherDlg::OnSysCommand(unsigned int,long) (xlauncherdlg.obj)
       0.002   0.0        0.004   0.0        6 CZipArchive::IsClosed(bool) (ziparchive.obj)
       0.002   0.0        0.045   0.0        4 _XFileInfo::`vector deleting destructor'(unsigned int) (package.obj)
       0.002   0.0        0.002   0.0       10 CFTPTransferDlg::OnStatusCallBack(void *,unsigned long,void *,unsigned long) (ftptransferdlg.obj)
       0.002   0.0        0.002   0.0        4 CFile::~CFile(void) (mfc42d.dll)
       0.002   0.0        0.002   0.0        1 CFileException::CFileException(int,long,char const *) (mfc42d.dll)
       0.002   0.0        0.002   0.0        2 CFileFind::IsDirectory(void) (mfc42d.dll)
       0.002   0.0        0.002   0.0        1 CPtrArray::~CPtrArray(void) (mfc42d.dll)
       0.002   0.0        0.002   0.0        1 CPtrList::~CPtrList(void) (mfc42d.dll)
       0.002   0.0        0.422   0.0        2 CZipArchive::FileExists(char const *) (ziparchive.obj)
       0.002   0.0        0.002   0.0       10 CZipStorage::GetCurrentDisk(void) (zipstorage.obj)
       0.002   0.0        0.002   0.0        6 CBitmap::CBitmap(void) (mfc42d.dll)
       0.002   0.0        3.393   0.0        1 CBitmapDialog::LoadBitmapA(unsigned int) (bitmapdialog.obj)
       0.002   0.0        0.002   0.0        3 CButtonST::OnClicked(void) (btnst.obj)
       0.002   0.0        0.015   0.0        2 CCentralDir::Clear(void) (centraldir.obj)
       0.002   0.0        0.342   0.0        1 CMacButton::DrawStandardButton(class CDC *,class CRect const &,unsigned int,unsigned int) (macbuttons.obj)
       0.002   0.0        0.002   0.0        8 CPtrArray::operator[](int) (mfc42d.dll)
       0.002   0.0        0.002   0.0        5 CStatic::~CStatic(void) (mfc42d.dll)
       0.002   0.0      423.676   0.7        1 CWnd::OnSysCommand(unsigned int,long) (mfc42d.dll)
       0.002   0.0        0.080   0.0        2 CXLauncherDlg::OnPaint(void) (xlauncherdlg.obj)
       0.002   0.0     2550.578   4.0        2 CXLauncherDlg::OnSetupbutton(void) (xlauncherdlg.obj)
       0.002   0.0        0.460   0.0        2 CZipArchive::ForceDirectory(char const *) (ziparchive.obj)
       0.002   0.0        0.243   0.0        2 CZipArchive::OpenFile(unsigned short) (ziparchive.obj)
       0.001   0.0        0.359   0.0        6 CAutoBuffer::CAutoBuffer(unsigned long,bool) (autobuffer.obj)
       0.001   0.0        0.001   0.0        5 CBitmap::~CBitmap(void) (mfc42d.dll)
       0.001   0.0        0.009   0.0        1 CBitmapDialog::OnLButtonDown(unsigned int,class CPoint) (bitmapdialog.obj)
       0.001   0.0        0.953   0.0        4 CButtonST::OnKillFocus(class CWnd *) (btnst.obj)
       0.001   0.0      144.575   0.2        1 CButtonST::SetTooltipText(char const *,int) (btnst.obj)
       0.001   0.0        0.001   0.0        6 CCentralDir::IsValidIndex(unsigned short) (centraldir.obj)
       0.001   0.0       12.136   0.0        1 CCentralDir::ReadHeaders(void) (centraldir.obj)
       0.001   0.0        0.001   0.0        6 CDialog::OnSetFont(class CFont *) (mfc42d.dll)
       0.001   0.0        0.001   0.0        6 CDialog::PreInitDialog(void) (mfc42d.dll)
       0.001   0.0        0.013   0.0        3 CFTPOptionsDialog::~CFTPOptionsDialog(void) (xlauncherdlg.obj)
       0.001   0.0        0.001   0.0        1 CListCtrl::~CListCtrl(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0       13 CPtrArray::GetSize(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0       48 CRect::Height(void) (mfc42d.dll)
       0.001   0.0       47.057   0.1        1 CSeverMessageDialog::OnOK(void) (severmessagedialog.obj)
       0.001   0.0        0.001   0.0        5 CString::GetLength(void) (mfc42d.dll)
       0.001   0.0        0.078   0.0        2 CWnd::OnPaint(void) (mfc42d.dll)
       0.001   0.0    63107.857 100.0        1 CXLauncherApp::InitInstance(void) (xlauncher.obj)
       0.001   0.0        0.811   0.0        1 CXLauncherDlg::CXLauncherDlg(class CWnd *) (xlauncherdlg.obj)
       0.001   0.0        0.577   0.0        2 CXLauncherDlg::OnEraseBkgnd(class CDC *) (xlauncherdlg.obj)
       0.001   0.0        0.027   0.0        2 CZipArchive::GetFileInfo(class CFileHeader &,unsigned short) (ziparchive.obj)
       0.001   0.0        0.006   0.0        1 AfxInitialize(int,unsigned long) (appmodul.obj)
       0.001   0.0        0.009   0.0        4 CButtonST::CancelHover(void) (btnst.obj)
       0.001   0.0        0.011   0.0        1 CCentralDir::~CCentralDir(void) (centraldir.obj)
       0.001   0.0        0.134   0.0        2 CFTPTransferDlg::DoDataExchange(class CDataExchange *) (ftptransferdlg.obj)
       0.001   0.0        9.079   0.0        2 CFTPTransferDlg::SetStatus(class CString const &) (ftptransferdlg.obj)
       0.001   0.0        0.013   0.0        1 CFile::GetLength(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        2 CFileHeader::CheckCrcAndSizes(char *) (fileheader.obj)
       0.001   0.0        0.003   0.0        2 CFileHeader::operator=(class CFileHeader const &) (ziparchive.obj)
       0.001   0.0        0.001   0.0       18 CMacButton::_GetBaseMessageMap(void) (macbuttons.obj)
       0.001   0.0        0.001   0.0        3 CPackage::~CPackage(void) (package.obj)
       0.001   0.0        0.001   0.0        6 CPtrArray::GetRuntimeClass(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        6 CRect::OffsetRect(int,int) (mfc42d.dll)
       0.001   0.0        0.001   0.0        3 CRgn::operator struct HRGN__ *(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        1 CString::CString(class CString const &) (mfc42d.dll)
       0.001   0.0        0.001   0.0        2 CString::TrimLeft(char const *) (mfc42d.dll)
       0.001   0.0        0.001   0.0        1 CWinApp::InitApplication(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        2 CWnd::IsIconic(void) (mfc42d.dll)
       0.001   0.0       18.355   0.0        1 CXLauncherDlg::OnCancel(void) (xlauncherdlg.obj)
       0.001   0.0        0.034   0.0        1 CZipArchive::CZipArchive(void) (ziparchive.obj)
       0.001   0.0       12.871   0.0        1 CZipArchive::Open(char const *,int,int) (ziparchive.obj)
       0.001   0.0        0.199   0.0        1 CZipStorage::OpenFile(char const *,unsigned int,bool) (zipstorage.obj)
       0.001   0.0        0.001   0.0        8 _inflate_blocks_reset (infblock.obj)
       0.001   0.0        0.001   0.0        5 CButton::~CButton(void) (mfc42d.dll)
       0.001   0.0        0.005   0.0        4 CFileHeader::~CFileHeader(void) (fileheader.obj)
       0.001   0.0        0.001   0.0        1 CPtrList::CPtrList(int) (mfc42d.dll)
       0.001   0.0        0.035   0.0        1 CSeverMessageDialog::OnEraseBkgnd(class CDC *) (severmessagedialog.obj)
       0.001   0.0        0.001   0.0        3 CString::Empty(void) (mfc42d.dll)
       0.001   0.0        0.003   0.0        8 CTypedPtrArray<class CPtrArray,class CFileHeader *>::operator[](int) (ziparchive.obj)
       0.001   0.0        0.001   0.0        1 CWinApp::Enable3dControls(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        1 CWnd::GetStyle(void) (mfc42d.dll)
       0.001   0.0        0.034   0.0        1 CWnd::OnEraseBkgnd(class CDC *) (mfc42d.dll)
       0.001   0.0        0.128   0.0        1 CXLauncherDlg::DoDataExchange(class CDataExchange *) (xlauncherdlg.obj)
       0.001   0.0        0.016   0.0        1 CZipArchive::~CZipArchive(void) (ziparchive.obj)
       0.001   0.0        0.001   0.0        3 CZipStorage::ChangeDisk(int) (zipstorage.obj)
       0.001   0.0        0.001   0.0        4 CZipStorage::IsSpanMode(void) (zipstorage.obj)
       0.001   0.0        0.001   0.0        2 CAutoBuffer::operator=(class CAutoBuffer const &) (autobuffer.obj)
       0.001   0.0     2965.567   4.7        1 CBitmapDialog::SetTransColor(unsigned long) (bitmapdialog.obj)
       0.001   0.0     2778.154   4.4        1 CBitmapDialog::SetTransparent(int) (bitmapdialog.obj)
       0.001   0.0        0.008   0.0        1 CCentralDir::CCentralDir(void) (centraldir.obj)
       0.001   0.0        0.001   0.0        2 CCentralDir::CloseFile(void) (centraldir.obj)
       0.001   0.0        0.001   0.0        1 CCentralDir::Write(void) (centraldir.obj)
       0.001   0.0        0.001   0.0        2 CFTPTransferDlg::_GetBaseClass(void) (ftptransferdlg.obj)
       0.001   0.0        0.090   0.0        1 CFTPTransferDlg::~CFTPTransferDlg(void) (xlauncherdlg.obj)
       0.001   0.0        0.001   0.0        2 CFile::CFile(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        2 CFileFind::CFileFind(void) (mfc42d.dll)
       0.001   0.0        0.004   0.0        2 CFileHeader::GetTime(void) (fileheader.obj)
       0.001   0.0        0.001   0.0        3 CFont::CFont(void) (mfc42d.dll)
       0.001   0.0        0.020   0.0        1 CMacButton::DrawCornerShadows(class CDC *,class CRect const &) (macbuttons.obj)
       0.001   0.0        0.039   0.0        1 CMacButton::~CMacButton(void) (macbuttons.obj)
       0.001   0.0        0.001   0.0        3 CPackage::CPackage(void) (package.obj)
       0.001   0.0        0.001   0.0        7 CPen::CPen(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        1 CPtrList::GetCount(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        1 CSize::CSize(void) (mfc42d.dll)
       0.001   0.0        0.001   0.0        2 CString::ReleaseBuffer(int) (mfc42d.dll)
       0.001   0.0        0.251   0.0        1 CXLauncherDlg::~CXLauncherDlg(void) (xlauncher.obj)
       0.001   0.0        0.099   0.0        1 CZipArchive::Close(bool) (ziparchive.obj)
       0.001   0.0        0.008   0.0        2 CZipArchive::IsFileDirectory(unsigned short) (ziparchive.obj)
       0.001   0.0        0.016   0.0        2 CZipInternalInfo::Init(void) (zipinternalinfo.obj)
       0.001   0.0        0.088   0.0        1 CZipStorage::Close(bool) (zipstorage.obj)
       0.001   0.0        0.001   0.0        1 CZipStorage::Flush(void) (zipstorage.obj)
       0.001   0.0        0.001   0.0        1 CZipStorage::UpdateSpanMode(unsigned short) (zipstorage.obj)
       0.001   0.0        0.001   0.0        1 CZipStorage::~CZipStorage(void) (zipstorage.obj)
       0.001   0.0    63115.072 100.0        1 _WinMain@16 (appmodul.obj)
       0.001   0.0        0.039   0.0       39 _XFileInfo::~_XFileInfo(void) (package.obj)
       0.000   0.0        0.000   0.0        1 AfxGetApp(void) (mfc42d.dll)
       0.000   0.0        0.001   0.0        1 CBigFile::~CBigFile(void) (bigfile.obj)
       0.000   0.0        0.000   0.0        1 CBitmapDialog::SetClickAnywhereMove(int) (xlauncherdlg.obj)
       0.000   0.0        0.000   0.0        1 CCentralDir::Init(void) (centraldir.obj)
       0.000   0.0        0.004   0.0        2 CFileHeader::`scalar deleting destructor'(unsigned int) (centraldir.obj)
       0.000   0.0        0.004   0.0        2 CFileHeader::`vector deleting destructor'(unsigned int) (centraldir.obj)
       0.000   0.0        0.049   0.0        1 CMacButton::CreatePens(void) (macbuttons.obj)
       0.000   0.0        0.639   0.0        1 CMacButton::DrawItem(struct tagDRAWITEMSTRUCT *) (macbuttons.obj)
       0.000   0.0        0.000   0.0        1 CMacButton::GetCheckRect(class CRect const &,unsigned int) (macbuttons.obj)
       0.000   0.0        0.000   0.0        1 CPoint::CPoint(int,int) (mfc42d.dll)
       0.000   0.0        0.241   0.0        1 CSeverMessageDialog::OnInitDialog(void) (severmessagedialog.obj)
       0.000   0.0        0.004   0.0        1 CSeverMessageDialog::~CSeverMessageDialog(void) (xlauncherdlg.obj)
       0.000   0.0        0.022   0.0        2 CTypedPtrArray<class CPtrArray,class CFileHeader *>::Add(class CFileHeader *) (centraldir.obj)
       0.000   0.0        0.007   0.0        1 CTypedPtrArray<class CPtrArray,class CFileHeader *>::CTypedPtrArray<class CPtrArray,class CFileHeader *>(void) (centraldir.obj)
       0.000   0.0        0.002   0.0        1 CTypedPtrArray<class CPtrArray,class CFileHeader *>::~CTypedPtrArray<class CPtrArray,class CFileHeader *>(void) (centraldir.obj)
       0.000   0.0        0.004   0.0        1 CXLauncherApp::ExitInstance(void) (xlauncher.obj)
       0.000   0.0        0.006   0.0        1 CXLauncherApp::~CXLauncherApp(void) (xlauncher.obj)
       0.000   0.0        0.001   0.0        1 CZipInternalInfo::~CZipInternalInfo(void) (zipinternalinfo.obj)
       0.000   0.0        0.035   0.0        1 _$E227 (xlauncher.obj)
       0.000   0.0        0.006   0.0        1 _$E228 (xlauncher.obj)
       0.000   0.0        0.006   0.0        1 _$E372 (appmodul.obj)
       0.000   0.0        0.006   0.0        1 _$E373 (appmodul.obj)
       0.000   0.0        0.082   0.0        2 _inflateEnd@4 (inflate.obj)
       0.000   0.0        0.000   0.0        2 _inflateReset@4 (inflate.obj)
       0.000   0.0        0.074   0.0        2 _inflate_blocks_free (infblock.obj)
       0.000   0.0        0.155   0.0        2 _inflate_blocks_new (infblock.obj)
       0.000   0.0        0.000   0.0        1 _inflate_trees_fixed (inftrees.obj)
       0.000   0.0        0.000   0.0        1 CRect::operator struct tagRECT const *(void) (mfc42d.dll)
       0.000   0.0        0.000   0.0        1 CSize::CSize(int,int) (mfc42d.dll)
       0.000   0.0        0.000   0.0        6 CTime::operator=(class CTime const &) (mfc42d.dll)
       0.000   0.0        0.000   0.0       12 CWnd::PostNcDestroy(void) (mfc42d.dll)
